Current Step,Time Remaining,Expected Temp,External Temp,Chamber Temp,Time
13,63,-7,-5.6,-7.7,11100
13,46,-7,-5.5,-7.6,11116
13,29,-7,-5.5,-7.6,11133
13,13,-7,-5.5,-7.5,11149
14,1062,-6.4,-5.5,-7.5,11166
14,1045,-5.4,-5.3,-7.4,11182
14,1029,-4.4,-5.2,-7.3,11199
14,1012,-3.4,-4.8,-7.1,11215
14,996,-2.5,-4.4,-6.8,11232
14,979,-1.5,-3.2,-6.2,11248
14,963,-0.5,-1.6,-5.2,11265
14,946,0.4,0,-3.6,11282
14,930,1.4,1.4,-1.8,11298
14,913,2.3,2.6,-0.3,11315
14,897,3.3,3.7,1.2,11331
14,880,4.3,4.9,2.4,11348
14,863,5.3,6.2,3.9,11364
14,847,6.2,7.2,5.2,11381
14,830,7.2,8.1,6.4,11397
14,814,8.1,8.9,7.6,11414
14,797,9.1,9.9,8.6,11430
14,781,10.1,10.8,9.6,11447
14,764,11,11.9,10.5,11463
14,748,12,13,11.6,11480
14,731,13,13.9,12.5,11497
14,715,14,14.9,13.5,11513
14,698,14.9,15.9,14.5,11530
14,682,15.9,16.9,15.6,11546
14,665,16.8,17.9,16.5,11563
14,648,17.8,18.9,17.5,11579
14,632,18.7,20,18.5,11596
14,615,19.7,20.9,19.4,11612
14,599,20.7,22,20.5,11629
14,582,21.7,22.9,21.5,11645
14,566,22.6,23.6,22.7,11662
14,549,23.6,24.6,23.6,11678
14,533,24.6,25.4,24.6,11695
14,516,25.5,26.4,25.5,11711
14,500,26.5,27.3,26.4,11728
14,483,27.4,28.2,27.3,11745
14,467,28.4,29.2,28.3,11761
14,450,29.4,30.2,29.2,11778
14,434,30.4,31.2,30.3,11794
14,417,31.3,32,31.3,11811
14,400,32.3,32.9,32.2,11827
14,384,33.2,33.8,33.2,11844
14,367,34.2,34.8,34.1,11860
14,351,35.2,35.7,35.1,11877
14,334,36.1,36.7,36,11893
14,318,37.1,37.8,37,11910
14,301,38.1,38.6,38.1,11926
14,285,39.1,39.7,39,11943
14,268,40,40.5,39.9,11960
14,252,41,41.4,40.9,11976
14,235,41.9,42.4,41.8,11993
14,218,42.9,43.3,42.8,12009
14,202,43.8,44.2,43.8,12026
14,185,44.8,45,44.8,12042
14,169,45.8,46,45.7,12059
14,152,46.8,47,46.6,12075
14,136,47.7,48.1,47.7,12092
14,119,48.7,48.9,48.6,12108
14,103,49.7,49.9,49.6,12125
14,86,50.6,50.8,50.6,12141
14,70,51.6,51.7,51.6,12158
14,53,52.5,52.6,52.5,12175
14,37,53.5,53.7,53.5,12191
14,20,54.5,54.7,54.4,12208
15,840,55,55.5,55.4,12224
15,823,55,55.9,56.2,12241
15,807,55,55.6,56.7,12257
15,790,55,55.4,56.8,12274
15,774,55,55.2,56.6,12290
15,757,55,55.2,56.4,12307
15,741,55,55.4,56.2,12323
15,724,55,55.4,56.1,12340
15,708,55,55.4,56.1,12356
15,691,55,55.5,56,12373
15,675,55,55.5,56,12389
15,658,55,55.7,55.9,12406
15,641,55,55.5,55.8,12423
15,625,55,55.7,55.8,12439
15,608,55,55.7,55.7,12456
15,592,55,55.7,55.7,12472
15,575,55,55.7,55.6,12489
15,559,55,55.7,55.6,12505
15,542,55,55.7,55.5,12522
15,526,55,55.8,55.5,12538
15,509,55,55.8,55.5,12555
15,493,55,55.8,55.4,12571
15,476,55,55.8,55.4,12588
15,459,55,55.8,55.4,12604
15,443,55,55.9,55.4,12621
15,426,55,55.9,55.4,12637
15,410,55,55.8,55.3,12654
15,393,55,55.8,55.3,12671
15,377,55,55.8,55.3,12687
15,360,55,55.8,55.3,12704
15,344,55,55.8,55.3,12720
15,327,55,55.8,55.3,12737
15,311,55,55.8,55.2,12753
15,294,55,55.8,55.2,12770
15,278,55,55.8,55.2,12786
15,261,55,56,55.2,12803
15,244,55,55.8,55.2,12819
15,228,55,55.8,55.2,12836
15,211,55,55.8,55.2,12853
15,195,55,55.9,55.2,12869
15,178,55,55.8,55.2,12886
15,162,55,55.8,55.1,12902
15,145,55,55.9,55.1,12919
15,129,55,55.9,55.1,12935
15,112,55,55.9,55.1,12952
15,96,55,55.9,55.1,12968
15,79,55,55.9,55.1,12985
15,62,55,55.9,55.1,13001
15,46,55,55.9,55.1,13018
15,29,55,55.8,55.1,13035
15,13,55,55.9,55.1,13051
16,1062,54.3,55.9,55.2,13068
16,1045,53.4,55.9,55.2,13084
16,1029,52.4,55.9,55.2,13101
16,1012,51.4,55.8,55.1,13117
16,996,50.4,55.6,55,13134
16,979,49.5,55.1,54.7,13150
16,963,48.5,54.5,54.2,13167
16,946,47.6,53.8,53.5,13183
16,930,46.6,52.8,52.6,13200
16,913,45.7,51.7,51.3,13217
16,897,44.7,50.5,50,13233
16,880,43.7,49.2,48.4,13250
16,864,42.7,48,46.8,13266
16,847,41.7,47,45.2,13283
16,830,40.8,46,43.8,13299
16,814,39.8,45.2,42.5,13316
16,797,38.9,44.3,41.4,13332
16,781,37.9,43.6,40.4,13349
16,764,37,42.7,39.4,13365
16,748,36,41.7,38.3,13382
16,731,35,40.8,37.2,13398
16,715,34,39.8,36.2,13415
16,698,33.1,38.7,35,13431
16,682,32.1,37.8,33.8,13448
16,665,31.1,36.6,32.6,13465
16,648,30.2,35.4,31.4,13481
16,632,29.2,34.6,30.1,13498
16,615,28.3,33.6,29.1,13514
16,599,27.3,32.9,28.2,13531
16,582,26.3,31.7,27.3,13547
16,566,25.3,30.5,26.1,13564
16,549,24.4,29.2,25,13580
16,533,23.4,28.2,23.8,13597
16,516,22.5,27.4,22.8,13613
16,500,21.5,26.6,21.9,13630
16,483,20.6,25.7,21.1,13646
16,467,19.6,24.5,20.1,13663
16,450,18.6,23,19,13680
16,433,17.6,21.7,17.9,13696
16,417,16.6,21,16.8,13713
16,400,15.7,20.1,15.9,13729
16,384,14.7,19.3,15.1,13746
16,367,13.8,17.8,14.2,13762
16,351,12.8,16.2,13.1,13779
16,334,11.9,15,12.1,13795
16,318,10.9,14.1,10.9,13812
16,301,9.9,13.1,9.9,13828
16,285,8.9,12.4,8.9,13845
16,268,8,11.7,8.1,13861
16,252,7,10.6,7.3,13878
16,235,6,9,6.4,13895
16,218,5.1,7.8,5.3,13911
16,202,4.1,6.8,4.2,13928
16,185,3.2,5.8,3.1,13944
16,169,2.2,4.8,2.2,13961
16,152,1.2,4,1.3,13977
16,136,0.2,3,0.4,13994
16,119,-0.7,2,-0.5,14010
16,103,-1.7,0.7,-1.5,14027
16,86,-2.6,-0.4,-2.5,14043
16,70,-3.6,-1.2,-3.5,14060
16,53,-4.5,-1.9,-4.5,14076
16,37,-5.5,-3,-5.4,14093
16,20,-6.5,-4,-6.3,14109
17,1920,-7,-5.2,-7.2,14126
17,1903,-7,-5.4,-8.2,14143
17,1887,-7,-4.9,-8.6,14159
17,1870,-7,-4.2,-8.5,14176
17,1854,-7,-3.9,-8.2,14192
17,1837,-7,-3.7,-7.9,14209
17,1821,-7,-3.9,-7.6,14225
17,1804,-7,-4.1,-7.5,14242
17,1788,-7,-4.7,-7.6,14258
17,1771,-7,-5.3,-7.9,14275
17,1755,-7,-5.8,-8.3,14291
17,1738,-7,-6.1,-8.7,14308
17,1722,-7,-6.1,-9,14325
17,1705,-7,-5.9,-9.1,14341
17,1688,-7,-5.7,-9.1,14358
17,1672,-7,-5.6,-9,14374
17,1655,-7,-5.5,-8.9,14391
17,1639,-7,-5.5,-8.8,14407
17,1622,-7,-5.3,-8.7,14424
17,1606,-7,-5.3,-8.6,14440
17,1589,-7,-5.5,-8.5,14457
17,1573,-7,-5.5,-8.5,14473
17,1540,-7,-5.6,-8.5,14490
17,1523,-7,-5.6,-8.5,14506
17,1506,-7,-5.7,-8.5,14523
17,1490,-7,-5.6,-8.5,14540
17,1473,-7,-5.7,-8.5,14556
17,1457,-7,-5.7,-8.5,14573
17,1440,-7,-5.7,-8.4,14589
17,1424,-7,-5.7,-8.4,14606
17,1407,-7,-5.7,-8.4,14622
17,1391,-7,-5.8,-8.4,14639
17,1374,-7,-5.8,-8.3,14655
17,1358,-7,-5.8,-8.3,14672
17,1341,-7,-5.8,-8.3,14688
17,1325,-7,-5.8,-8.2,14705
17,1308,-7,-5.8,-8.2,14721
17,1291,-7,-5.8,-8.1,14738
17,1275,-7,-5.6,-8.1,14755
17,1258,-7,-5.6,-8,14771
17,1242,-7,-5.6,-7.9,14788
17,1225,-7,-5.6,-7.9,14804
17,1209,-7,-5.6,-7.8,14821
17,1192,-7,-5.6,-7.8,14837
17,1176,-7,-5.6,-7.7,14854
17,1159,-7,-5.6,-7.7,14870
17,1143,-7,-5.6,-7.6,14887
17,1126,-7,-5.4,-7.6,14903
17,1110,-7,-5.4,-7.6,14920
17,1093,-7,-5.4,-7.6,14936
17,1076,-7,-5.4,-7.5,14953
17,1060,-7,-5.4,-7.4,14969
17,1043,-7,-5.3,-7.4,14986
17,1027,-7,-5.4,-7.4,15003
17,1010,-7,-5.3,-7.4,15019
17,994,-7,-5.4,-7.3,15036
17,977,-7,-5.4,-7.3,15052
17,961,-7,-5.4,-7.3,15069
17,944,-7,-5.2,-7.2,15085
17,928,-7,-5.2,-7.2,15102
17,911,-7,-5.2,-7.2,15118
17,895,-7,-5.2,-7.2,15135
17,878,-7,-5.2,-7.1,15151
17,861,-7,-5.2,-7.2,15168
17,845,-7,-5.2,-7.1,15184
17,828,-7,-5.2,-7.1,15201
17,812,-7,-5.2,-7.1,15217
17,795,-7,-5.1,-7.1,15234
17,779,-7,-5.1,-7.1,15250
17,762,-7,-5.2,-7.1,15267
17,746,-7,-5.1,-7.1,15284
17,729,-7,-5,-7.1,15300
17,712,-7,-5,-7,15317
17,696,-7,-5,-7,15333
17,679,-7,-5.2,-7,15350
17,663,-7,-5.2,-7,15366
17,646,-7,-5.2,-7,15383
17,630,-7,-5,-7,15399
17,613,-7,-5,-7,15416
17,596,-7,-4.9,-7,15432
17,580,-7,-5.1,-7,15449
17,563,-7,-5.1,-7,15465
17,547,-7,-5,-7,15482
17,530,-7,-5.1,-7,15499
17,514,-7,-5,-7,15515
17,497,-7,-5,-7,15532
17,481,-7,-5,-7,15548
17,464,-7,-5.1,-7,15565
17,448,-7,-5.1,-7,15581
17,431,-7,-5,-7,15598
17,415,-7,-5,-7,15614
17,398,-7,-5,-7,15631
17,381,-7,-5,-7.1,15647
17,365,-7,-5,-7,15664
17,348,-7,-5,-7,15680
17,332,-7,-5.1,-7,15697
17,315,-7,-5.1,-7,15713
17,299,-7,-5.1,-7,15730
17,282,-7,-5.1,-7,15747
17,266,-7,-5.1,-7,15763
17,249,-7,-5,-7,15780
17,233,-7,-5.1,-7,15796
17,216,-7,-5,-7,15813
17,200,-7,-5.1,-7,15829
17,183,-7,-5.1,-7,15846
17,166,-7,-5,-7,15862
17,150,-7,-5.1,-7,15879
17,133,-7,-5.1,-7,15895
17,117,-7,-5,-7,15912
17,100,-7,-5,-7,15928
17,84,-7,-5.1,-7,15945
17,67,-7,-5.1,-7.1,15961
17,51,-7,-5,-7,15978
17,34,-7,-5,-7,15995
17,18,-7,-5.1,-7.1,16011
18,1062,-6.6,-5.1,-7.1,16028
18,1045,-5.6,-5,-7,16044
18,1029,-4.7,-4.9,-6.9,16061
18,1012,-3.7,-4.7,-6.8,16077
18,996,-2.7,-4.2,-6.5,16094
18,979,-1.7,-3.2,-6,16110
18,963,-0.8,-1.5,-5,16127
18,946,0.2,0,-3.5,16143
18,930,1.1,1.3,-2,16160
18,913,2.1,2.4,-0.5,16176
18,897,3,3.5,0.9,16193
18,880,4,4.5,2.2,16210
18,864,5,6.1,3.6,16226
18,847,6,7,4.9,16243
18,830,7,7.9,6.2,16259
18,814,7.9,8.7,7.3,16276
18,797,8.9,9.6,8.3,16292
18,781,9.8,10.5,9.3,16309
18,764,10.8,11.5,10.3,16325
18,748,11.7,12.6,11.3,16342
18,731,12.7,13.7,12.3,16358
18,715,13.7,14.8,13.2,16375
18,698,14.7,15.6,14.3,16391
18,682,15.6,16.6,15.3,16408
18,665,16.6,17.5,16.3,16425
18,649,17.5,18.6,17.2,16441
18,632,18.5,19.6,18.1,16458
18,615,19.5,20.7,19.1,16474
18,599,20.4,21.7,20.1,16491
18,582,21.4,22.6,21.2,16507
18,566,22.4,23.6,22.4,16524
18,549,23.4,24.3,23.4,16540
18,533,24.3,25.1,24.3,16557
18,516,25.3,26,25.2,16573
18,500,26.2,26.9,26.1,16590
18,483,27.2,28,27.1,16606
18,467,28.1,29,28,16623
18,450,29.1,29.9,29,16639
18,434,30.1,31,30,16656
18,417,31.1,31.8,31,16673
18,400,32.1,32.8,32,16689
18,384,33,33.7,32.9,16706
18,367,34,34.6,33.9,16722
18,351,34.9,35.6,34.8,16739
18,334,35.9,36.5,35.8,16755
18,318,36.8,37.4,36.8,16772
18,301,37.8,38.3,37.8,16788
18,285,38.8,39.3,38.8,16805
18,268,39.8,40.1,39.7,16821
18,252,40.7,41.2,40.6,16838
18,235,41.7,42.1,41.6,16854
18,219,42.6,42.9,42.6,16871
18,202,43.6,44,43.5,16888
18,185,44.6,44.9,44.5,16904
18,169,45.5,46,45.4,16921
18,152,46.5,46.8,46.5,16937
18,136,47.5,47.7,47.4,16954
18,119,48.5,48.8,48.4,16970
18,103,49.4,49.7,49.3,16987
18,86,50.4,50.7,50.3,17003
18,70,51.3,51.5,51.3,17020
18,53,52.3,52.4,52.3,17036
18,37,53.2,53.4,53.3,17053
18,20,54.2,54.3,54.2,17069
19,1920,55,55.3,55.2,17086
19,1903,55,55.7,56,17102
19,1887,55,55.7,56.6,17119
19,1870,55,55.4,56.7,17136
19,1854,55,55.2,56.6,17152
19,1837,55,55.2,56.4,17169
19,1821,55,55.4,56.2,17185
19,1804,55,55.5,56.1,17202
19,1788,55,55.5,56.1,17218
19,1771,55,55.6,56,17235
19,1755,55,55.6,56,17251
19,1738,55,55.6,55.9,17268
19,1722,55,55.7,55.9,17284
19,1705,55,55.6,55.8,17301
19,1688,55,55.6,55.8,17317
19,1672,55,55.7,55.7,17334
19,1655,55,55.7,55.6,17350
19,1639,55,55.7,55.6,17367
19,1622,55,55.7,55.6,17383
19,1606,55,55.7,55.5,17400
19,1589,55,55.8,55.5,17417
19,1573,55,55.8,55.5,17433
19,1556,55,55.8,55.4,17450
19,1540,55,55.9,55.4,17466
19,1523,55,55.8,55.4,17483
19,1507,55,55.7,55.4,17499
19,1490,55,55.8,55.3,17516
19,1473,55,55.8,55.3,17532
19,1457,55,55.8,55.3,17549
19,1440,55,55.8,55.3,17565
19,1424,55,55.8,55.3,17582
19,1407,55,55.8,55.3,17598
19,1391,55,55.8,55.2,17615
19,1374,55,55.8,55.2,17632
19,1358,55,55.8,55.2,17648
19,1341,55,55.8,55.2,17665
19,1325,55,55.9,55.2,17681
19,1308,55,55.9,55.2,17698
19,1292,55,55.7,55.2,17714
19,1275,55,55.9,55.2,17731
19,1258,55,55.9,55.2,17747
19,1242,55,55.8,55.2,17764
19,1225,55,55.8,55.2,17780
19,1209,55,55.8,55.1,17797
19,1192,55,55.8,55.1,17813
19,1176,55,55.8,55.1,17830
19,1159,55,55.9,55.1,17846
19,1143,55,55.8,55.1,17863
19,1126,55,55.8,55.1,17880
19,1110,55,55.9,55.1,17896
19,1093,55,55.9,55.1,17913
19,1076,55,55.9,55.1,17929
19,1060,55,55.9,55.1,17946
19,1043,55,56,55.2,17962
19,1027,55,55.9,55.2,17979
19,1010,55,56,55.2,17995
19,994,55,56,55.2,18012
19,977,55,56,55.2,18028
19,961,55,56,55.3,18045
19,944,55,56.1,55.3,18061
19,928,55,56.1,55.3,18078
19,911,55,56.2,55.3,18094
19,895,55,56.2,55.4,18111
19,878,55,56.3,55.4,18128
19,861,55,56.3,55.4,18144
19,845,55,56.4,55.4,18161
19,828,55,56.4,55.5,18177
19,812,55,56.4,55.5,18194
19,795,55,56.4,55.6,18210
19,779,55,56.5,55.6,18227
19,762,55,56.4,55.6,18243
19,746,55,56.5,55.6,18260
19,729,55,56.5,55.6,18276
19,713,55,56.4,55.6,18293
19,696,55,56.4,55.6,18309
19,679,55,56.4,55.6,18326
19,663,55,56.4,55.5,18343
19,646,55,56.4,55.5,18359
19,630,55,56.4,55.5,18376
19,613,55,56.4,55.5,18392
19,597,55,56.2,55.4,18409
19,580,55,56.4,55.4,18425
19,564,55,56.4,55.3,18442
19,547,55,56.2,55.3,18458
19,531,55,56.3,55.3,18475
19,514,55,56.2,55.3,18491
19,498,55,56.2,55.3,18508
19,481,55,56.2,55.2,18524
19,464,55,56.2,55.2,18541
19,448,55,56.2,55.2,18558
19,431,55,56.2,55.2,18574
19,415,55,56.2,55.2,18591
19,398,55,56.2,55.1,18607
19,382,55,56.1,55.1,18624
19,365,55,56.1,55.1,18640
19,349,55,56.1,55.1,18657
19,332,55,56.1,55.1,18673
19,316,55,56.1,55.1,18690
19,299,55,56,55,18706
19,283,55,56.2,55,18723
19,266,55,56.2,55,18739
19,250,55,56.2,55,18756
19,233,55,56,55,18773
19,216,55,56,55,18789
19,200,55,56,55,18806
19,183,55,56.1,55,18822
19,167,55,56.2,55,18839
19,150,55,56.2,55,18855
19,134,55,56.1,55,18872
19,117,55,56.1,54.9,18889
19,101,55,56.1,54.9,18905
19,84,55,56.1,55,18922
19,68,55,56.1,54.9,18938
19,51,55,56.1,54.9,18955
19,34,55,56.1,54.9,18971
19,18,55,56.1,54.9,18988
20,514,54.9,56.1,55,19004
20,497,53.9,56,55,19021
20,481,53,55.9,54.9,19037
20,464,52,55.6,54.7,19054
20,448,51,55.2,54.4,19070
20,431,50,54.7,53.9,19087
20,415,49.1,54,53.3,19104
20,398,48.1,53.2,52.4,19120
20,382,47.2,52.4,51.4,19137
20,365,46.2,51.3,50.3,19153
20,349,45.3,50.4,49,19170
20,332,44.3,49.3,47.7,19186
20,315,43.3,48.4,46.4,19203
20,299,42.3,47.7,45.3,19219
20,282,41.3,46.9,44.2,19236
20,266,40.4,45.9,43.2,19252
20,249,39.4,45.2,42.1,19269
20,233,38.5,44.1,41.1,19285
20,216,37.5,43.2,40,19302
20,200,36.6,42.4,38.9,19318
20,183,35.6,41.3,37.8,19335
20,167,34.6,40.4,36.6,19352
20,150,33.6,39.3,35.5,19368
20,134,32.7,38.4,34.3,19385
20,117,31.7,37.3,33.2,19401
20,101,30.8,36.3,32.1,19418
20,84,29.8,35.5,31.1,19434
20,67,28.8,34.4,30.1,19451
20,51,27.9,33.4,29,19467
20,34,26.9,32.2,27.8,19484
20,18,25.9,31,26.6,19500
21,600,25,30.1,25.4,19517
21,583,25,29.4,24.5,19533
21,567,25,29.1,23.8,19550
21,550,25,28.9,23.4,19566
21,534,25,28.7,23.2,19583
21,517,25,28.9,23.3,19600
21,501,25,28.8,23.5,19616
21,484,25,28.8,23.7,19633
21,468,25,29,23.9,19649
21,451,25,28.2,23.9,19666
21,435,25,27.9,23.8,19682
21,418,25,27.5,23.7,19699
21,402,25,27.1,23.5,19715
21,385,25,26.8,23.2,19732
21,368,25,26.8,23,19748
21,352,25,26.7,22.9,19765
21,335,25,26.5,22.8,19781
21,319,25,26.4,22.9,19798
21,302,25,26.4,23,19814
21,286,25,26.4,23.1,19831
21,269,25,26.5,23.2,19848
21,253,25,26.3,23.3,19864
21,236,25,26.3,23.3,19881
21,220,25,26.3,23.4,19897
21,203,25,26.2,23.4,19914
21,187,25,26.3,23.5,19930
21,170,25,26.2,23.5,19947
21,153,25,26.2,23.5,19963
21,137,25,26.2,23.6,19980
21,120,25,26.2,23.6,19996
21,104,25,26.2,23.7,20013
21,87,25,26.1,23.7,20030
21,71,25,26.1,23.8,20046
21,54,25,26.1,23.8,20063
21,38,25,26.1,23.8,20079
21,21,25,26.1,23.9,20096
21,5,25,26.1,23.9,20112
22,359940,25,26.1,24,20129
22,359923,25,26.2,24,20145
22,359907,25,26.2,24,20162
,,25,,,20178
,,25,,,20195
,,25,,,20211
,,25,,,20228
,,25,,,20244
,,25,,,20261
,,25,,,20277
,,25,,,20294
,,25,,,20311
,,25,,,20327
,,25,,,20344
,,25,,,20360
,,25,,,20377
,,25,,,20393
,,25,,,20410
,,25,,,20426
,,25,,,20443
,,25,,,20459
,,25,,,20476
,,25,,,20492
,,25,,,20509
,,25,,,20525
,,25,,,20542
,,25,,,20559
,,25,,,20575
,,25,,,20592
,,25,,,20608
,,25,,,20625
,,25,,,20641
,,25,,,20658
,,25,,,20674
,,25,,,20691
,,25,,,20707
,,25,,,20724
,,25,,,20740
,,25,,,20757
,,25,,,20774
,,25,,,20790
,,25,,,20807
,,25,,,20823
,,25,,,20840
,,25,,,20856
,,25,,,20873
,,25,,,20889
,,25,,,20906
,,25,,,20922
,,25,,,20939
,,25,,,20955
,,25,,,20972
,,25,,,20988
,,25,,,21005
,,25,,,21022
,,25,,,21038
,,25,,,21055
,,25,,,21071
,,25,,,21088
,,25,,,21104
,,25,,,21121
,,25,,,21137
,,25,,,21154
,,25,,,21171
,,25,,,21187
,,25,,,21204
,,25,,,21220
,,25,,,21237
,,25,,,21253
,,25,,,21270
,,25,,,21286
,,25,,,21303
,,25,,,21319
,,25,,,21336
,,25,,,21353
,,25,,,21369
,,25,,,21386
,,25,,,21402
,,25,,,21419
,,25,,,21435
,,25,,,21452
,,25,,,21468
,,25,,,21485
,,25,,,21501
,,25,,,21518
,,25,,,21534
,,25,,,21551
,,25,,,21567
,,25,,,21584
,,25,,,21601
,,25,,,21617
,,25,,,21634
,,25,,,21650
,,25,,,21667
,,25,,,21683
,,25,,,21700
,,25,,,21716
,,25,,,21733
,,25,,,21749
,,25,,,21766
,,25,,,21782
,,25,,,21799
,,25,,,21816
,,25,,,21832
,,25,,,21849
,,25,,,21865
,,25,,,21882
,,25,,,21898
,,25,,,21915
,,25,,,21931
,,25,,,21948
,,25,,,21964
,,25,,,21981
,,25,,,21997
,,25,,,22014
,,25,,,22031
,,25,,,22047
,,25,,,22064
,,25,,,22080
,,25,,,22097
,,25,,,22113
,,25,,,22130
,,25,,,22146
,,25,,,22163
,,25,,,22179
,,25,,,22196
,,25,,,22212
,,25,,,22229
,,25,,,22245
,,25,,,22262
,,25,,,22279
,,25,,,22295
,,25,,,22312
,,25,,,22328
,,25,,,22345
,,25,,,22361
,,25,,,22378
,,25,,,22394
,,25,,,22411
,,25,,,22427
,,25,,,22444
,,25,,,22460
,,25,,,22477
,,25,,,22493
,,25,,,22510
,,25,,,22527
,,25,,,22543
,,25,,,22560
,,25,,,22576
,,25,,,22593
,,25,,,22609
,,25,,,22626
,,25,,,22642
,,25,,,22659
,,25,,,22675
,,25,,,22692
,,25,,,22708
,,25,,,22725
,,25,,,22741
,,25,,,22758
,,25,,,22775
,,25,,,22791
,,25,,,22808
,,25,,,22824
,,25,,,22841
,,25,,,22857
,,25,,,22874
,,25,,,22890
,,25,,,22907
,,25,,,22923
,,25,,,22940
,,25,,,22956
,,25,,,22973
,,25,,,22989
,,25,,,23006
,,25,,,23023
,,25,,,23039
,,25,,,23056
,,25,,,23072
,,25,,,23089
